text,source
@Jenty late reply again! I have Tweetdeck.  Just always have to logged onto my work account   and forget to check my personal account.,tweet_emotions
Confused about Twitter  everyone on Twitter follow me!,tweet_emotions
i have poop on my shirt and a insanely cracked screen on my iphone. daaaang.,tweet_emotions
@hollingsworth yum. Do you do home delivery,tweet_emotions
I want to go see Up,tweet_emotions
"Now that I think about it, when I get to the States they'll probably still be touring so they won't be at home  Dammit!",tweet_emotions
back to basics,tweet_emotions
@AndrewMayne does it work on the iPhone as my MacBook is flat,tweet_emotions
Month end... still stuck in my office waiting for the stragglers to get there s#!t together.,tweet_emotions
@jimmylala i'd rather find out from experience :-/ ...but where are the stories?,tweet_emotions
"Has got the slow cooker going, now just to get ready for work",tweet_emotions
Listening to Broken by Lifehouse (on repeat),tweet_emotions
@hellocuppycake no omelette today  dim sum tomorrow! FEAST!,tweet_emotions
"@richardescobar  Ok, just noticed it is in theatres now - don't know when it's showing in Vancouver though",tweet_emotions
@danipoynterjudd yeah but i missed it 2nite,tweet_emotions
exam on active directory tomorrow.,tweet_emotions
"@itsSamaraMorgan Gosh, no need to be so rude.",tweet_emotions
"@HealthBeautyDr  btw ... my sister's all ready know this little fact.  My 2nd oldest sisters husband is a keeper, tho'.  Her, not so much",tweet_emotions
@StephenMulhern I'm absolutely jealous as hell of Brenda,tweet_emotions
"@annie_escape awh, nooooo  i want a long update tooooo!",tweet_emotions
@alex_navarro I wish this area offered chinese food delivery,tweet_emotions
@mitchelmusso i couldnt call you because the time on my phone would run out  so if you can give me a shoutout on here i will be happy,tweet_emotions
@jimsissy end count  *hangs head lower*,tweet_emotions
"Right folks, really must go now; have to babysit my nephew in the morning. Another early start. No Twilight time  Nare mind. Nightall. X",tweet_emotions
was late,tweet_emotions
"Hi, my name is Kate and I'm addicted to mm's!",tweet_emotions
getting dinner ready not much going on in my life it seems,tweet_emotions
Need dayquil,tweet_emotions
"@lorrieb5 did you see the 15 sec clip of the New Moon trailer?? its up on ETonline.com ...check it out. its a big tease, though",tweet_emotions
counting down the hours until I can finally drink this blossom hill  stupid work,tweet_emotions
@Mrgetmoneyent ahhhhh from work,tweet_emotions
I have assignment due by midnight in professional writing class &amp; I really wish I was already done with it Luv writing thought Id like it,tweet_emotions
@southbel took my computer in for a new dvd drive &amp; screen wouldn't come back on  Had to order new computer &amp; wait...,tweet_emotions
@Bnever oh darn i'm not in london,tweet_emotions
My preorder of the Razer Sphex shipped today. I'll be paying to review it because Razer is ignoring my emails,tweet_emotions
See that traffic northbound? That's my commute   http://twitpic.com/67x74,tweet_emotions
@gay_emo_zac haha... I wouldn't be surprised... The few cute ones here are either taken or straight...,tweet_emotions
@rmwiley i feel you girl,tweet_emotions
@angelealain  Hope you get to spend the weekend at home.,tweet_emotions
@POPPORNBLOG ouch  does picking your nose count?,tweet_emotions
@Amalari  I do not mean to laugh but a little giggle did come out - sorry,tweet_emotions
about to rehearse...starving!!!,tweet_emotions
Juast got home... and I have to leave again!!!  BRB!!!,tweet_emotions
ARGH!! watching batman,tweet_emotions
@chaselongbeach at least she doesnt try to violently hump you like my (female) dog does,tweet_emotions
@calvinharris i wannabe in dubai,tweet_emotions
going to jack's tribute match today,tweet_emotions
"@robluketic Shoot, Rob I missed it. Just got home.",tweet_emotions
i just got my nails done n i already messed them up  Alejandra &lt;3,tweet_emotions
@socallove well grand has been cancelled due to the weather,tweet_emotions
@johnnybeane What happened?!,tweet_emotions
@DJLTHEMASTERKEY i guesss,tweet_emotions
No B2G1 for me.  Trying to save cash for next month's vacation.,tweet_emotions
Work in a hour,tweet_emotions
Liked &quot;I quit smoking in September of last year after 40 years - I hope one day I won't miss it  snivel whine&quot; http://ff.im/-3nVYG,tweet_emotions
Finally lost FM97,tweet_emotions
Matt Weiters' first at bat: fly out to RF,tweet_emotions
on my way to orlando and its raining,tweet_emotions
It's Friday and I don't have a job for the weekend,tweet_emotions
"drunk messi scares me, to be honest.",tweet_emotions
@beckyainsley,tweet_emotions
@Applecored same,tweet_emotions
@fetjuel Musashi's? Has a great rep. Or did you go to Kitaro,tweet_emotions
One of these times I'm going to have the self-awareness NOT to ask one of the principle mourners at a wake how they're doing.,tweet_emotions
"@graciep I have to agree, why didn't I get that when I was out.",tweet_emotions
Off to my lil sisters  graduation...they grow up so quick,tweet_emotions
I can't find Tom Price on the tweeterwall,tweet_emotions
@DJFREEZY ummm not with me?,tweet_emotions
@jeangrae whyd u feel awful after last night?,tweet_emotions
@myuze_me Thanks! Kinda bittersweet though,tweet_emotions
just had dinner with scoop and said goodbye before our senior trips,tweet_emotions
@Tabiamusic i skyped u  las nite,tweet_emotions
"http://twitpic.com/67xv3 - Former Pawnshop were Jimi Hendrix got his 1st guitar, Seattle. Now a check cashing joint",tweet_emotions
@katekisss  meebo.com is a free thing &amp; it doesn't effect the comp that's what i use .,tweet_emotions
@lostalone So wish we could all be there,tweet_emotions
Homework &amp; Study Guides,tweet_emotions
time for bed up in 6 hours,tweet_emotions
@rikeezy or with any at all  boo. suits and grey hair.,tweet_emotions
@donnaml40160 I haven't started packing,tweet_emotions
@MelanieNugent Oh damn Im sorry!!  I have been so good not adding spoilers cause @blayze316 will be watching it later!,tweet_emotions
"@xxigetwet Sher is good. There were quite a few people that we didn't even get to see, due to me having court and rushing to see fam.",tweet_emotions
"@Snoop71 Not so much a substitute as a variation. Ate too much, too. Oof",tweet_emotions
@MilaXX don't go to logan square we're pretty sure the shirt isn't there  1 more philly local tmrw,tweet_emotions
Just saw the Toy Story 3 trailer! It's about to get EPIC! Woody taking L's once again,tweet_emotions
Idk yet!!! @Jersey_Gyrl I wanna go soon tho...but I want more tweeps to be there,tweet_emotions
@manthigh81 I didn't watch it,tweet_emotions
@MathieuTO My neighbour is fond of loud Nickelback.,tweet_emotions
"@PaulaFarris Ya gotta forgive them, dogs are just little people in fur coats, but I know the cleanup isn't fun",tweet_emotions
@caitlinjoneill that's why you are visiting alllllll the time next year.. It will never be the same though,tweet_emotions
"Waiting for pizza after work. Damn, there goes my tips.",tweet_emotions
@DougBenson  NO YOU ARE EVIL I WANT ONE!!   #flaxandfiberfriday,tweet_emotions
HEY GUYS IT'S WORKING NO NEED TO WORRY. i have tooo many followers tho ...,tweet_emotions
@AvaAmnesia  but then you won't see Her hotness much either,tweet_emotions
really wants to go see the script in NY in august... but no one will go with me,tweet_emotions
ToonTown is down,tweet_emotions
wants to sign up for the Germany field trip pero no tengo dinero.,tweet_emotions
I think I might throw up... I only could eat half of my ice cream cone  http://twitpic.com/67ybk,tweet_emotions
@maniactive I'm thinking the &quot;Chevrolet Doom&quot; would be fitting for GM,tweet_emotions
this has been a pretty shitty week. minus seeing @marktheescape. where is that muscle relaxer i need?,tweet_emotions
"Wow, the new Google icons suck   http://bit.ly/z7JIE",tweet_emotions
@Peter5tewart yeah.. I left cause my pc can't run the client anymore. I had thought I would have a new one by now..,tweet_emotions
"@tristanhilliard oh nos, what happened",tweet_emotions
i cannot sleep due to watching UKTV food. its keeps my cravings at bay. i think my bodies guna ache tomro,tweet_emotions
@zzerbe i'm on twitter! go me. i have no idea how to work it.,tweet_emotions
nothing to do this evening.. MISSING LIFESTORY,tweet_emotions
my finger is now pregnant,tweet_emotions
"@bkkrakora ew, i used to get &quot;suicides&quot; in mid. school and mix like 5 sodas together. then drink it. i think i remember enjoying it, too.",tweet_emotions
@love_ly We need to hang out!,tweet_emotions
taking a break from sewing to do some dishes,tweet_emotions
Should not drink cheap wine,tweet_emotions
@JennyLouis_420 why baby?,tweet_emotions
"@kearycolbert june 15, 1995, chino hills, CA. The 1 day it rained n june in SoCal...we had an outside grad; had 2 move it 2 the gym",tweet_emotions
I'm grounded til tomorrow. Sorry to anyone I made plans with.  It'll have to be tomorrow. (annoyed) http://plurk.com/p/x332r,tweet_emotions
Someone fly me to Reno,tweet_emotions
"lumiere is not impressed with my cuddling. but then again, who is  http://sml.vg/jL0kI1",tweet_emotions
@thehar just got Zion tweet,tweet_emotions
my tv is so boring,tweet_emotions
Writing reports....,tweet_emotions
Sports car + curb = flat tire.,tweet_emotions
sitting in bed where I will be for the weekend.,tweet_emotions
"Crazy Legs is peepin @nina_parks at the pool hahaha She likes graf writers, not b-boys, sorry",tweet_emotions
Headed to waterfront for a quick drink with the office peeps...Corsen Building of course was booked  Any suggestions?,tweet_emotions
Wow it's like a VPL fest in front of my office right now.,tweet_emotions
"Almost made it out of the Apple Store with my MBP, but they didn't have the replacement fan in-stock.",tweet_emotions
Yep. That good feeling didn't last.  back to sleeping for me.,tweet_emotions
@g1mm34d my bad. I thought you were talking about today,tweet_emotions
"dreading this weekend, every minute of it is me doing coursework i should of done during the week AND learning 2 pages of french speaking",tweet_emotions
There are ants on my lollipop,tweet_emotions
UP isnt im 3-D..,tweet_emotions
@irgxana  I know... kittie should be a professional....,tweet_emotions
@RelientTU That would be SOOOOOO much and Geeky to the ultimate LEVEL! But I work 9 to 530am,tweet_emotions
@angellr Busy but fantastic. Tried to unplug for a few days.   Thank you for the FF!!,tweet_emotions
Nursing sore back today,tweet_emotions
Wife and kids have made it to San Antonio...almost to Corpus!  Praying for safety the rest of the way.  Guess I'll watch the game alone,tweet_emotions
"@medic60 all work, no play.",tweet_emotions
@plbrickner no I don't mind Kent it's just my best friend is going there and Im going to miss her,tweet_emotions
"got stood up, again",tweet_emotions
@BADDESTnLA I'm in traffic on the 405 and I still don't see the sun,tweet_emotions
tierd.i just want to talk,tweet_emotions
@backstreetboys   why!!!! u have to bring it to you 24/7 like the @backstreet_team,tweet_emotions
I can't help it if I'm a GRAMMAR NAZI!,tweet_emotions
@RobPattzNews  Youtube? outside the US can't see it,tweet_emotions
@hollymarie79 I have the twitter but I can't follow you,tweet_emotions
@knitkat it stings,tweet_emotions
I wanna listen to the full Send It On,tweet_emotions
@calvinharris You should get tickets Scotland told! They aren't selling tickets for ANY of your scottish dates yet!,tweet_emotions
goodbyeeee Arizona. See you in 3 weeks.,tweet_emotions
nothing to do on a friday night,tweet_emotions
@Impala_Guy Iï¿½m afraid yes - both are true  I hope u r not disappointed yet,tweet_emotions
tried to whore out my twitter @ FFAF but LJ dies everytime i try,tweet_emotions
Ugh that walmart was so hot and white  is it wrong that I can see how people become agoraphobics?,tweet_emotions
Im moving to canada,tweet_emotions
Anyone want my chocolate nutella mochi? Its just gonna go to waste,tweet_emotions
Ouchhhhhh I burnt my frkn tongue,tweet_emotions
@Jalisa_ i know !  my BG looks emo now .! lol,tweet_emotions
laying across my bed... hurt my back a few days ago,tweet_emotions
it's Friday here in Chicago...and I'm stuck @ home AGH I'M BORED!!! grr!,tweet_emotions
@AndyR3w wish i was rollin with ya,tweet_emotions
"missing my granpa, goingo to church, its been two hard months without him!!",tweet_emotions
My dad just told me that he wants to put me up for sale on craigslist,tweet_emotions
Im lonely werkin,tweet_emotions
"@backstreetboys Hey boys, do you wanna see my teeth? (damn it, twitter donï¿½t wanna change my picture)",tweet_emotions
